target_id,project,program,tc_category,seed_id,parent_seed_id,content_sha256,input_size,reached_R,triggered_T,reached_count,triggered_count,arrival_timestamp,time_s,coverage_hash,native_DT,tc_root_state,replay_hash,replay_status,metadata_status,source_seedbank,source_manifest,source_seed,producer
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000010,sha256:d0be3e16583107e3",ROOT,d0be3e16583107e3ff1d6f8413969c5257999106d28792a56d536a1284ed0b7b,284,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/192a6c2be9da3710cdc2391fe2192a4ff8bd7bf6,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000011,sha256:7f23ab4964215d6d",ROOT,7f23ab4964215d6d72a138f02731d20df30debf3598a98f84d98d3536ffcff55,459,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/199f1f32003fae18a4bd86d8d4d0738114f43dab,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000012,sha256:881f36725b7913df",ROOT,881f36725b7913df50ec280f296b272fb04ead49d3ac58e9ce16b1b9681c565b,388,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/1baf1d323d70d4a484ac90fa48ac9018baa3b978,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000013,sha256:6bc4287e6684445b",ROOT,6bc4287e6684445bbe5bf51f618b03d3308cd5341d0b598380097cd9f06af1a8,138,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/1f128a67adfd90c81b5e8d1ba701dbad079a109d,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000014,sha256:1b1bada9da5cfc44",ROOT,1b1bada9da5cfc44bc260f07182a3b6d084e1bfdd72c37ab56f8788c42433ba6,79,1,0,2,0,0,0,trace:0xd72a89dda956e8da,1,R=2;T=0,f0d3dfd517ac99f71a268e23629abab2d0b792c08a30b218084cb543b30614b8,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/1f4e7b67e431def7255602259833b29e01e78588,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000015,sha256:4180ac2991e8f61d",ROOT,4180ac2991e8f61d4ab73fd454341fa61708094c6252dc4964f47a9f1165b067,205,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/1fa2e98a378af7d295c0560aef2cfa521e7bba1d,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000016,sha256:912e2cd9afab2e11",ROOT,912e2cd9afab2e1173dcf2e67c042588284e6793bf11526aaea5a4d6dcaf0967,180,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/2036f5fad2ddaa1e68ac59f25d237b19f41f5bfa,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000017,sha256:09145a7ce0439db2",ROOT,09145a7ce0439db29fef0536ef5af705a6a8a749cceb87213107535a63acf195,77,1,0,2,0,0,0,trace:0x2ce3042be06d454e,1,R=2;T=0,a2ad565081818ca9ecb4158914c017666d8ab66ad0ae31d29f75e9e4c9797740,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/209d244ffd8eda2ce8430ad846989da91256138f,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000018,sha256:111d0879cb3dff6e",ROOT,111d0879cb3dff6e2d606c02e75ab707902d0011eddd1a681f3ebe5ad1e1234d,514,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/228b650c9d2e1d433948eb8a6ab5f7b8fa931b8b,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000019,sha256:c37f242876396bd4",ROOT,c37f242876396bd4d6ccb37a321206798163b935eeee1b370ef157ca8a2ce790,89,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/25c31acf69cd3bbe6c876fbfea83a82068327d1b,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000020,sha256:a186fa2862496ad9",ROOT,a186fa2862496ad94ce09ed179d496b556dd73bc76a8f09c9f4bc385b22ca2d3,206,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/28ebaeeab637c815285d53008d065979ddaea00a,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000021,sha256:cf4758645a5fff48",ROOT,cf4758645a5fff4817644c8f6ddb2e41f59b87b44836297a6c05a6ad687c93e2,94,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/2b2f6dd3a22d6aed6cfd86063f185546b8a6dd62,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000022,sha256:68a91d9c96bdb0a6",ROOT,68a91d9c96bdb0a61904f264381bc622edf2febdfb6cc66a9a52aec76aba5d0f,225,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/2b38ef7f481cead2af8564de71c3ffdf69ffdd05,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000023,sha256:c42b92a0f01446a2",ROOT,c42b92a0f01446a2d8130c128d92947c1e4676e85722dd6925552c9d566a26db,235,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/2cbf05732be360b29d9ce5182764f9bfa3a956f2,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000024,sha256:cdb03ecc8b40d039",ROOT,cdb03ecc8b40d039e0f35fa9d424463cdbbd4021fb9b2a028f54084d08743f5b,135,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/2d0d2292fbb3fedfa5f7dc98b11663a87f74d926,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000025,sha256:34795a1cbbd012d5",ROOT,34795a1cbbd012d51e5614794e168050843b658e64577d1328a5d11d25d1bb31,183,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/2df151838c2b44da9a2dbcd949f3ba6a612bddd2,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000026,sha256:6aaf74300e767bd8",ROOT,6aaf74300e767bd8bb8f09d40b6141315de4ad415bfd8de5e8bd4ac78a0f87a4,74,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/2e2518153703cf95a047102e3380f85da43bf593,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000027,sha256:496cf1c68b83d40f",ROOT,496cf1c68b83d40f28214fe10d378810e0c0c1f1fdbc92440a73f40d8e5256fe,179,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/326397c4af1097b2e58de813bb5f496b823829d6,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000028,sha256:ab3da8017851d692",ROOT,ab3da8017851d69200e58342d2e4b9f52f7654fecd11801bf136ef5daca7f555,642,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/327a6a4ca25906c48935f504fcbe49f4edc397df,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000029,sha256:e2cf09654ccc7a8d",ROOT,e2cf09654ccc7a8d7b0a16d098222bff907660631bd9ef51f1c3246fbf5acea1,139,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/3307bbdd4c862df32811ad4b348857b9dd7c3801,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000030,sha256:64ff3d9a5d143aba",ROOT,64ff3d9a5d143aba2f6df7bc5d50365a52db394153bfcfd1628c6d4eff6ad853,41,1,0,2,0,0,0,trace:0x05aac39168aeea5c,1,R=2;T=0,fd402f9e8f5e8d8c4d510bb52bc17f4805889275656158fdba0b028caccb8e65,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/372db967353c10fe752a7f44f63c2caff3afe320,pkcs7_decode_cms_formtrig_seed_readiness
SSL015,openssl,pkcs7_decode,binary-state-null,"id:000031,sha256:04625d6a686ccc75",ROOT,04625d6a686ccc75ffc6cd5aef0621d1828ba781cfa548b31c593e1ca26acf7e,150,1,0,2,0,0,0,trace:0xda811339c83a1970,1,R=2;T=0,8ccd8c4b813874425a673b6b15e6472665353424df6944e357b0a7d88e59339c,kept_rnt,formal_replay_verified_rnt,experiments/magma_workspace/magma/targets/openssl/corpus/cms,artifacts/formtrig_native_readiness/raw/ssl015_pkcs7_cms_screen_60s_20260618/candidates/001_SSL015.native_b2_pkcs7_decode_candidate.yml/.formtrig/formtrig_seed_readiness.json,/home/cwh/FORMTRIG/experiments/magma_workspace/magma/targets/openssl/corpus/cms/377e3af6ecd084e789b399086b2c02a6d1343ce7,pkcs7_decode_cms_formtrig_seed_readiness
